"DoY","Year","Site","Index","Phenophase","Sex","Orchard","Clone","Date","Phenophase_Derived","TreeID","Heatsum"
153,2000,"PGTIS",1805,"-","MALE",223,1536,"2000-6-1","1",383,140.029687643051
153,2000,"PGTIS",1806,"-","MALE",223,1541,"2000-6-1","1",389,140.029687643051
153,2000,"PGTIS",1807,"-","MALE",223,1541,"2000-6-1","1",392,140.029687643051
153,2000,"PGTIS",1808,"-","MALE",223,1558,"2000-6-1","1",400,140.029687643051
153,2000,"PGTIS",1809,"-","MALE",223,1558,"2000-6-1","1",402,140.029687643051
153,2000,"PGTIS",1810,"-","MALE",223,1563,"2000-6-1","1",407,140.029687643051
153,2000,"PGTIS",1811,"-","MALE",223,1585,"2000-6-1","1",415,140.029687643051
153,2000,"PGTIS",3314,"-","MALE",228,910,"2000-6-1","1",425,140.029687643051
153,2000,"PGTIS",3315,"-","MALE",228,910,"2000-6-1","1",426,140.029687643051
153,2000,"PGTIS",3316,"4","MALE",228,951,"2000-6-1","2",430,140.029687643051
153,2000,"PGTIS",3317,"4","MALE",228,951,"2000-6-1","2",431,140.029687643051
153,2000,"PGTIS",3318,"4","MALE",228,981,"2000-6-1","2",435,140.029687643051
153,2000,"PGTIS",3319,"4","MALE",228,981,"2000-6-1","2",437,140.029687643051
153,2000,"PGTIS",3320,"4","MALE",228,982,"2000-6-1","2",442,140.029687643051
153,2000,"PGTIS",3321,"-","MALE",228,982,"2000-6-1","1",444,140.029687643051
153,2000,"PGTIS",3322,"-","MALE",228,983,"2000-6-1","1",448,140.029687643051
153,2000,"PGTIS",3323,"4","MALE",228,983,"2000-6-1","2",451,140.029687643051
153,2000,"PGTIS",3324,"4","MALE",228,984,"2000-6-1","2",457,140.029687643051
153,2000,"PGTIS",3325,"-","MALE",228,984,"2000-6-1","1",458,140.029687643051
153,2000,"PGTIS",3326,"-","MALE",228,986,"2000-6-1","1",462,140.029687643051
153,2000,"PGTIS",3327,"-","MALE",228,986,"2000-6-1","1",464,140.029687643051
153,2000,"PGTIS",3328,"4","MALE",228,987,"2000-6-1","2",467,140.029687643051
153,2000,"PGTIS",3329,"4","MALE",228,987,"2000-6-1","2",468,140.029687643051
153,2000,"PGTIS",3330,"-","MALE",228,989,"2000-6-1","1",473,140.029687643051
153,2000,"PGTIS",3331,"4","MALE",228,989,"2000-6-1","2",477,140.029687643051
153,2000,"PGTIS",3332,"4","MALE",228,1460,"2000-6-1","2",481,140.029687643051
153,2000,"PGTIS",3333,"4","MALE",228,1460,"2000-6-1","2",482,140.029687643051
153,2000,"PGTIS",3334,"-","MALE",228,1461,"2000-6-1","1",487,140.029687643051
153,2000,"PGTIS",3335,"4","MALE",228,1461,"2000-6-1","2",488,140.029687643051
153,2000,"PGTIS",3336,"4","MALE",228,1462,"2000-6-1","2",494,140.029687643051
153,2000,"PGTIS",3337,"4","MALE",228,1462,"2000-6-1","2",497,140.029687643051
153,2000,"PGTIS",3338,"-","MALE",228,1463,"2000-6-1","1",500,140.029687643051
153,2000,"PGTIS",3339,"-","MALE",228,1463,"2000-6-1","1",503,140.029687643051
153,2000,"PGTIS",3340,"-","MALE",228,1464,"2000-6-1","1",510,140.029687643051
153,2000,"PGTIS",3342,"-","MALE",228,1465,"2000-6-1","1",519,140.029687643051
153,2000,"PGTIS",3343,"4","MALE",228,1465,"2000-6-1","2",522,140.029687643051
153,2000,"PGTIS",3344,"4","MALE",228,1466,"2000-6-1","2",527,140.029687643051
153,2000,"PGTIS",3345,"4","MALE",228,1466,"2000-6-1","2",529,140.029687643051
153,2000,"PGTIS",3346,"4","MALE",228,1467,"2000-6-1","2",532,140.029687643051
153,2000,"PGTIS",3347,"4","MALE",228,1467,"2000-6-1","2",535,140.029687643051
153,2000,"PGTIS",3348,"4","MALE",228,1532,"2000-6-1","2",544,140.029687643051
153,2000,"PGTIS",3349,"4","MALE",228,1532,"2000-6-1","2",546,140.029687643051
153,2000,"PGTIS",3350,"4","MALE",228,1533,"2000-6-1","2",550,140.029687643051
153,2000,"PGTIS",3351,"4","MALE",228,1533,"2000-6-1","2",552,140.029687643051
153,2000,"PGTIS",3352,"-","MALE",228,1536,"2000-6-1","1",557,140.029687643051
153,2000,"PGTIS",3353,"-","MALE",228,1536,"2000-6-1","1",559,140.029687643051
153,2000,"PGTIS",3354,"4","MALE",228,1538,"2000-6-1","2",562,140.029687643051
153,2000,"PGTIS",3355,"-","MALE",228,1538,"2000-6-1","1",563,140.029687643051
153,2000,"PGTIS",3356,"4","MALE",228,1539,"2000-6-1","2",572,140.029687643051
153,2000,"PGTIS",3357,"-","MALE",228,1539,"2000-6-1","1",574,140.029687643051
153,2000,"PGTIS",3358,"4","MALE",228,1540,"2000-6-1","2",577,140.029687643051
153,2000,"PGTIS",3359,"4","MALE",228,1540,"2000-6-1","2",579,140.029687643051
153,2000,"PGTIS",3360,"-","MALE",228,1560,"2000-6-1","1",582,140.029687643051
153,2000,"PGTIS",3361,"-","MALE",228,1560,"2000-6-1","1",587,140.029687643051
153,2000,"PGTIS",3362,"4","MALE",228,1571,"2000-6-1","2",593,140.029687643051
153,2000,"PGTIS",3363,"-","MALE",228,1571,"2000-6-1","1",594,140.029687643051
153,2000,"PGTIS",3364,"-","MALE",228,1581,"2000-6-1","1",600,140.029687643051
153,2000,"PGTIS",3365,"-","MALE",228,1581,"2000-6-1","1",602,140.029687643051
153,2000,"PGTIS",3366,"-","MALE",228,1583,"2000-6-1","1",606,140.029687643051
153,2000,"PGTIS",3367,"4","MALE",228,1583,"2000-6-1","2",608,140.029687643051
153,2000,"PGTIS",3368,"4","MALE",228,1584,"2000-6-1","2",614,140.029687643051
153,2000,"PGTIS",3369,"4","MALE",228,1584,"2000-6-1","2",616,140.029687643051
153,2000,"PGTIS",3370,"-","MALE",228,1585,"2000-6-1","1",621,140.029687643051
153,2000,"PGTIS",3371,"4","MALE",228,1585,"2000-6-1","2",625,140.029687643051
153,2000,"PGTIS",3372,"4","MALE",228,1586,"2000-6-1","2",628,140.029687643051
153,2000,"PGTIS",3373,"4","MALE",228,1586,"2000-6-1","2",629,140.029687643051
153,2000,"PGTIS",3374,"-","MALE",228,1588,"2000-6-1","1",634,140.029687643051
153,2000,"PGTIS",3375,"-","MALE",228,1588,"2000-6-1","1",639,140.029687643051
153,2000,"PGTIS",3376,"4","MALE",228,1589,"2000-6-1","2",644,140.029687643051
153,2000,"PGTIS",3377,"4","MALE",228,1589,"2000-6-1","2",648,140.029687643051
153,2000,"PGTIS",3378,"-","MALE",228,1590,"2000-6-1","1",651,140.029687643051
153,2000,"PGTIS",3379,"-","MALE",228,1590,"2000-6-1","1",654,140.029687643051
153,2000,"PGTIS",3380,"4","MALE",228,1593,"2000-6-1","2",660,140.029687643051
153,2000,"PGTIS",3381,"4","MALE",228,1593,"2000-6-1","2",661,140.029687643051
153,2000,"PGTIS",3382,"-","MALE",228,1594,"2000-6-1","1",667,140.029687643051
153,2000,"PGTIS",3383,"-","MALE",228,1594,"2000-6-1","1",671,140.029687643051
153,2000,"PGTIS",3384,"4","MALE",228,1595,"2000-6-1","2",676,140.029687643051
153,2000,"PGTIS",3385,"4","MALE",228,1595,"2000-6-1","2",680,140.029687643051
153,2000,"PGTIS",3386,"4","MALE",228,1596,"2000-6-1","2",685,140.029687643051
153,2000,"PGTIS",3387,"4","MALE",228,1596,"2000-6-1","2",686,140.029687643051
153,2000,"PGTIS",3388,"-","MALE",228,1599,"2000-6-1","1",692,140.029687643051
153,2000,"PGTIS",3389,"4","MALE",228,1599,"2000-6-1","2",694,140.029687643051
153,2000,"PGTIS",3390,"-","MALE",228,2000,"2000-6-1","1",702,140.029687643051
153,2000,"PGTIS",3391,"-","MALE",228,2000,"2000-6-1","1",703,140.029687643051
153,2009,"PGTIS",2507,"-","FEMALE",223,1451,"2009-6-2","1",237,140.723812699318
153,2009,"PGTIS",2508,"3","FEMALE",223,1468,"2009-6-2","2",254,140.723812699318
153,2009,"PGTIS",2509,"-","FEMALE",223,1468,"2009-6-2","1",255,140.723812699318
153,2009,"PGTIS",2510,"-","FEMALE",223,1469,"2009-6-2","1",258,140.723812699318
153,2009,"PGTIS",2511,"3","FEMALE",223,1469,"2009-6-2","2",261,140.723812699318
153,2009,"PGTIS",2512,"3","FEMALE",223,1470,"2009-6-2","2",268,140.723812699318
153,2009,"PGTIS",2513,"3","FEMALE",223,1470,"2009-6-2","2",269,140.723812699318
153,2009,"PGTIS",2514,"-","FEMALE",223,1471,"2009-6-2","1",272,140.723812699318
153,2009,"PGTIS",2515,"-","FEMALE",223,1471,"2009-6-2","1",273,140.723812699318
153,2009,"PGTIS",2516,"3","FEMALE",223,1473,"2009-6-2","2",277,140.723812699318
153,2009,"PGTIS",2517,"-","FEMALE",223,1473,"2009-6-2","1",279,140.723812699318
153,2009,"PGTIS",2518,"3","FEMALE",223,1474,"2009-6-2","2",282,140.723812699318
153,2009,"PGTIS",2519,"3","FEMALE",223,1474,"2009-6-2","2",283,140.723812699318
153,2009,"PGTIS",2520,"3","FEMALE",223,1476,"2009-6-2","2",286,140.723812699318
153,2009,"PGTIS",2521,"-","FEMALE",223,1476,"2009-6-2","1",288,140.723812699318
153,2009,"PGTIS",2522,"3","FEMALE",223,1477,"2009-6-2","2",292,140.723812699318
153,2009,"PGTIS",2523,"4","FEMALE",223,1477,"2009-6-2","2",293,140.723812699318
153,2009,"PGTIS",2524,"-","FEMALE",223,1480,"2009-6-2","1",303,140.723812699318
153,2009,"PGTIS",2525,"-","FEMALE",223,1482,"2009-6-2","1",309,140.723812699318
153,2009,"PGTIS",2526,"3","FEMALE",223,1482,"2009-6-2","2",310,140.723812699318
153,2009,"PGTIS",2527,"3","FEMALE",223,1483,"2009-6-2","2",317,140.723812699318
153,2009,"PGTIS",2528,"3","FEMALE",223,1483,"2009-6-2","2",318,140.723812699318
153,2009,"PGTIS",2529,"-","FEMALE",223,1485,"2009-6-2","1",323,140.723812699318
153,2009,"PGTIS",2530,"3","FEMALE",223,1485,"2009-6-2","2",329,140.723812699318
153,2009,"PGTIS",2531,"-","FEMALE",223,1486,"2009-6-2","1",335,140.723812699318
153,2009,"PGTIS",2532,"4","FEMALE",223,1486,"2009-6-2","2",338,140.723812699318
153,2009,"PGTIS",2533,"-","FEMALE",223,1487,"2009-6-2","1",345,140.723812699318
153,2009,"PGTIS",2534,"4","FEMALE",223,1487,"2009-6-2","2",346,140.723812699318
153,2009,"PGTIS",2535,"-","FEMALE",223,1489,"2009-6-2","1",350,140.723812699318
153,2009,"PGTIS",2536,"3","FEMALE",223,1489,"2009-6-2","2",352,140.723812699318
153,2009,"PGTIS",2537,"-","FEMALE",223,1490,"2009-6-2","1",358,140.723812699318
153,2009,"PGTIS",2538,"3","FEMALE",223,1490,"2009-6-2","2",360,140.723812699318
153,2009,"PGTIS",2539,"3","FEMALE",223,1501,"2009-6-2","2",365,140.723812699318
153,2009,"PGTIS",2540,"3","FEMALE",223,1501,"2009-6-2","2",368,140.723812699318
153,2009,"PGTIS",2541,"3","FEMALE",223,1530,"2009-6-2","2",375,140.723812699318
153,2009,"PGTIS",2542,"3","FEMALE",223,1530,"2009-6-2","2",376,140.723812699318
153,2009,"PGTIS",2543,"-","FEMALE",223,1541,"2009-6-2","1",389,140.723812699318
153,2009,"PGTIS",2544,"-","FEMALE",223,1558,"2009-6-2","1",402,140.723812699318
153,2009,"PGTIS",2545,"3","FEMALE",223,1558,"2009-6-2","2",404,140.723812699318
153,2009,"PGTIS",2546,"4","FEMALE",223,1563,"2009-6-2","2",407,140.723812699318
153,2009,"PGTIS",2547,"3","FEMALE",223,1563,"2009-6-2","2",408,140.723812699318
153,2009,"PGTIS",2548,"-","MALE",223,1451,"2009-6-2","1",237,140.723812699318
153,2009,"PGTIS",2549,"4","MALE",223,1468,"2009-6-2","2",254,140.723812699318
153,2009,"PGTIS",2550,"4","MALE",223,1468,"2009-6-2","2",255,140.723812699318
153,2009,"PGTIS",2551,"-","MALE",223,1469,"2009-6-2","1",258,140.723812699318
153,2009,"PGTIS",2552,"4","MALE",223,1469,"2009-6-2","2",261,140.723812699318
153,2009,"PGTIS",2553,"4","MALE",223,1470,"2009-6-2","2",268,140.723812699318
153,2009,"PGTIS",2554,"-","MALE",223,1470,"2009-6-2","1",269,140.723812699318
153,2009,"PGTIS",2555,"-","MALE",223,1471,"2009-6-2","1",272,140.723812699318
153,2009,"PGTIS",2556,"-","MALE",223,1471,"2009-6-2","1",273,140.723812699318
153,2009,"PGTIS",2557,"4","MALE",223,1473,"2009-6-2","2",277,140.723812699318
153,2009,"PGTIS",2558,"-","MALE",223,1473,"2009-6-2","1",279,140.723812699318
153,2009,"PGTIS",2559,"-","MALE",223,1474,"2009-6-2","1",282,140.723812699318
153,2009,"PGTIS",2560,"-","MALE",223,1474,"2009-6-2","1",283,140.723812699318
153,2009,"PGTIS",2561,"4","MALE",223,1476,"2009-6-2","2",286,140.723812699318
153,2009,"PGTIS",2562,"4","MALE",223,1476,"2009-6-2","2",288,140.723812699318
153,2009,"PGTIS",2563,"4","MALE",223,1477,"2009-6-2","2",292,140.723812699318
153,2009,"PGTIS",2564,"4","MALE",223,1477,"2009-6-2","2",293,140.723812699318
153,2009,"PGTIS",2565,"-","MALE",223,1480,"2009-6-2","1",303,140.723812699318
153,2009,"PGTIS",2566,"4","MALE",223,1482,"2009-6-2","2",309,140.723812699318
153,2009,"PGTIS",2567,"4","MALE",223,1482,"2009-6-2","2",310,140.723812699318
153,2009,"PGTIS",2568,"4","MALE",223,1483,"2009-6-2","2",317,140.723812699318
153,2009,"PGTIS",2569,"4","MALE",223,1483,"2009-6-2","2",318,140.723812699318
153,2009,"PGTIS",2570,"-","MALE",223,1485,"2009-6-2","1",323,140.723812699318
153,2009,"PGTIS",2571,"4","MALE",223,1485,"2009-6-2","2",329,140.723812699318
153,2009,"PGTIS",2572,"-","MALE",223,1486,"2009-6-2","1",335,140.723812699318
153,2009,"PGTIS",2573,"4","MALE",223,1486,"2009-6-2","2",338,140.723812699318
153,2009,"PGTIS",2574,"-","MALE",223,1487,"2009-6-2","1",345,140.723812699318
153,2009,"PGTIS",2575,"-","MALE",223,1487,"2009-6-2","1",346,140.723812699318
153,2009,"PGTIS",2576,"4","MALE",223,1489,"2009-6-2","2",350,140.723812699318
153,2009,"PGTIS",2577,"4","MALE",223,1489,"2009-6-2","2",352,140.723812699318
153,2009,"PGTIS",2578,"-","MALE",223,1490,"2009-6-2","1",358,140.723812699318
153,2009,"PGTIS",2579,"4","MALE",223,1490,"2009-6-2","2",360,140.723812699318
153,2009,"PGTIS",2580,"4","MALE",223,1501,"2009-6-2","2",365,140.723812699318
153,2009,"PGTIS",2581,"4","MALE",223,1501,"2009-6-2","2",368,140.723812699318
153,2009,"PGTIS",2582,"4","MALE",223,1530,"2009-6-2","2",375,140.723812699318
153,2009,"PGTIS",2583,"4","MALE",223,1530,"2009-6-2","2",376,140.723812699318
153,2009,"PGTIS",2584,"-","MALE",223,1541,"2009-6-2","1",389,140.723812699318
153,2009,"PGTIS",2585,"-","MALE",223,1558,"2009-6-2","1",402,140.723812699318
153,2009,"PGTIS",2586,"4","MALE",223,1558,"2009-6-2","2",404,140.723812699318
153,2009,"PGTIS",2587,"4","MALE",223,1563,"2009-6-2","2",407,140.723812699318
153,2009,"PGTIS",2588,"4","MALE",223,1563,"2009-6-2","2",408,140.723812699318
153,2011,"Sorrento",5377,"receptive80","FEMALE",240,4322,"2011-06-02","3",850,141.848737120628
145,2010,"PGTIS",2589,"-","FEMALE",223,1468,"2010-5-25","1",254,142.137408256531
145,2010,"PGTIS",2590,"4","FEMALE",223,1468,"2010-5-25","2",255,142.137408256531
145,2010,"PGTIS",2591,"4","FEMALE",223,1469,"2010-5-25","2",258,142.137408256531
145,2010,"PGTIS",2592,"3","FEMALE",223,1469,"2010-5-25","2",261,142.137408256531
145,2010,"PGTIS",2593,"3","FEMALE",223,1470,"2010-5-25","2",268,142.137408256531
145,2010,"PGTIS",2594,"3","FEMALE",223,1470,"2010-5-25","2",269,142.137408256531
145,2010,"PGTIS",2595,"4","FEMALE",223,1471,"2010-5-25","2",272,142.137408256531
145,2010,"PGTIS",2596,"-","FEMALE",223,1471,"2010-5-25","1",273,142.137408256531
145,2010,"PGTIS",2597,"-","FEMALE",223,1473,"2010-5-25","1",277,142.137408256531
145,2010,"PGTIS",2598,"3","FEMALE",223,1473,"2010-5-25","2",279,142.137408256531
145,2010,"PGTIS",2599,"-","FEMALE",223,1474,"2010-5-25","1",282,142.137408256531
145,2010,"PGTIS",2600,"-","FEMALE",223,1474,"2010-5-25","1",283,142.137408256531
145,2010,"PGTIS",2601,"4","FEMALE",223,1476,"2010-5-25","2",286,142.137408256531
145,2010,"PGTIS",2602,"3","FEMALE",223,1476,"2010-5-25","2",288,142.137408256531
145,2010,"PGTIS",2603,"-","FEMALE",223,1477,"2010-5-25","1",292,142.137408256531
145,2010,"PGTIS",2604,"3","FEMALE",223,1477,"2010-5-25","2",293,142.137408256531
145,2010,"PGTIS",2605,"3","FEMALE",223,1480,"2010-5-25","2",303,142.137408256531
145,2010,"PGTIS",2606,"-","FEMALE",223,1480,"2010-5-25","1",304,142.137408256531
145,2010,"PGTIS",2607,"-","FEMALE",223,1482,"2010-5-25","1",309,142.137408256531
145,2010,"PGTIS",2608,"-","FEMALE",223,1482,"2010-5-25","1",310,142.137408256531
145,2010,"PGTIS",2609,"3","FEMALE",223,1483,"2010-5-25","2",317,142.137408256531
145,2010,"PGTIS",2610,"3","FEMALE",223,1483,"2010-5-25","2",318,142.137408256531
145,2010,"PGTIS",2611,"-","FEMALE",223,1485,"2010-5-25","1",323,142.137408256531
145,2010,"PGTIS",2612,"-","FEMALE",223,1485,"2010-5-25","1",329,142.137408256531
145,2010,"PGTIS",2613,"-","FEMALE",223,1486,"2010-5-25","1",335,142.137408256531
145,2010,"PGTIS",2614,"-","FEMALE",223,1486,"2010-5-25","1",338,142.137408256531
145,2010,"PGTIS",2615,"-","FEMALE",223,1487,"2010-5-25","1",345,142.137408256531
145,2010,"PGTIS",2616,"-","FEMALE",223,1487,"2010-5-25","1",346,142.137408256531
145,2010,"PGTIS",2617,"-","FEMALE",223,1489,"2010-5-25","1",350,142.137408256531
145,2010,"PGTIS",2618,"3","FEMALE",223,1489,"2010-5-25","2",352,142.137408256531
145,2010,"PGTIS",2619,"-","FEMALE",223,1490,"2010-5-25","1",358,142.137408256531
145,2010,"PGTIS",2620,"4","FEMALE",223,1490,"2010-5-25","2",360,142.137408256531
145,2010,"PGTIS",2621,"4","FEMALE",223,1501,"2010-5-25","2",365,142.137408256531
145,2010,"PGTIS",2622,"4","FEMALE",223,1501,"2010-5-25","2",368,142.137408256531
145,2010,"PGTIS",2623,"3","FEMALE",223,1530,"2010-5-25","2",375,142.137408256531
145,2010,"PGTIS",2624,"3","FEMALE",223,1530,"2010-5-25","2",376,142.137408256531
145,2010,"PGTIS",2625,"-","FEMALE",223,1541,"2010-5-25","1",389,142.137408256531
145,2010,"PGTIS",2626,"-","FEMALE",223,1541,"2010-5-25","1",393,142.137408256531
145,2010,"PGTIS",2627,"-","FEMALE",223,1558,"2010-5-25","1",402,142.137408256531
145,2010,"PGTIS",2628,"3","FEMALE",223,1558,"2010-5-25","2",404,142.137408256531
145,2010,"PGTIS",2629,"3","FEMALE",223,1563,"2010-5-25","2",407,142.137408256531
145,2010,"PGTIS",2630,"4","FEMALE",223,1563,"2010-5-25","2",408,142.137408256531
145,2010,"PGTIS",2631,"4","MALE",223,1468,"2010-5-25","2",254,142.137408256531
145,2010,"PGTIS",2632,"4","MALE",223,1468,"2010-5-25","2",255,142.137408256531
145,2010,"PGTIS",2633,"4","MALE",223,1469,"2010-5-25","2",258,142.137408256531
145,2010,"PGTIS",2634,"4","MALE",223,1469,"2010-5-25","2",261,142.137408256531
145,2010,"PGTIS",2635,"4","MALE",223,1470,"2010-5-25","2",268,142.137408256531
145,2010,"PGTIS",2636,"-","MALE",223,1470,"2010-5-25","1",269,142.137408256531
145,2010,"PGTIS",2637,"4","MALE",223,1471,"2010-5-25","2",272,142.137408256531
145,2010,"PGTIS",2638,"4","MALE",223,1471,"2010-5-25","2",273,142.137408256531
145,2010,"PGTIS",2639,"4","MALE",223,1473,"2010-5-25","2",277,142.137408256531
145,2010,"PGTIS",2640,"4","MALE",223,1473,"2010-5-25","2",279,142.137408256531
145,2010,"PGTIS",2641,"4","MALE",223,1474,"2010-5-25","2",282,142.137408256531
145,2010,"PGTIS",2642,"-","MALE",223,1474,"2010-5-25","1",283,142.137408256531
145,2010,"PGTIS",2643,"4","MALE",223,1476,"2010-5-25","2",286,142.137408256531
145,2010,"PGTIS",2644,"4","MALE",223,1476,"2010-5-25","2",288,142.137408256531
145,2010,"PGTIS",2645,"4","MALE",223,1477,"2010-5-25","2",292,142.137408256531
145,2010,"PGTIS",2646,"4","MALE",223,1477,"2010-5-25","2",293,142.137408256531
145,2010,"PGTIS",2647,"4","MALE",223,1480,"2010-5-25","2",303,142.137408256531
145,2010,"PGTIS",2648,"-","MALE",223,1480,"2010-5-25","1",304,142.137408256531
145,2010,"PGTIS",2649,"4","MALE",223,1482,"2010-5-25","2",309,142.137408256531
145,2010,"PGTIS",2650,"4","MALE",223,1482,"2010-5-25","2",310,142.137408256531
145,2010,"PGTIS",2651,"4","MALE",223,1483,"2010-5-25","2",317,142.137408256531
145,2010,"PGTIS",2652,"4","MALE",223,1483,"2010-5-25","2",318,142.137408256531
145,2010,"PGTIS",2653,"4","MALE",223,1485,"2010-5-25","2",323,142.137408256531
145,2010,"PGTIS",2654,"4","MALE",223,1485,"2010-5-25","2",329,142.137408256531
145,2010,"PGTIS",2655,"4","MALE",223,1486,"2010-5-25","2",335,142.137408256531
145,2010,"PGTIS",2656,"4","MALE",223,1486,"2010-5-25","2",338,142.137408256531
145,2010,"PGTIS",2657,"-","MALE",223,1487,"2010-5-25","1",345,142.137408256531
145,2010,"PGTIS",2658,"4","MALE",223,1487,"2010-5-25","2",346,142.137408256531
145,2010,"PGTIS",2659,"4","MALE",223,1489,"2010-5-25","2",350,142.137408256531
145,2010,"PGTIS",2660,"4","MALE",223,1489,"2010-5-25","2",352,142.137408256531
145,2010,"PGTIS",2661,"4","MALE",223,1490,"2010-5-25","2",358,142.137408256531
145,2010,"PGTIS",2662,"4","MALE",223,1490,"2010-5-25","2",360,142.137408256531
145,2010,"PGTIS",2663,"4","MALE",223,1501,"2010-5-25","2",365,142.137408256531
145,2010,"PGTIS",2664,"4","MALE",223,1501,"2010-5-25","2",368,142.137408256531
145,2010,"PGTIS",2665,"4","MALE",223,1530,"2010-5-25","2",375,142.137408256531
145,2010,"PGTIS",2666,"4","MALE",223,1530,"2010-5-25","2",376,142.137408256531
145,2010,"PGTIS",2667,"4","MALE",223,1541,"2010-5-25","2",389,142.137408256531
145,2010,"PGTIS",2668,"4","MALE",223,1541,"2010-5-25","2",393,142.137408256531
145,2010,"PGTIS",2669,"4","MALE",223,1558,"2010-5-25","2",402,142.137408256531
145,2010,"PGTIS",2670,"4","MALE",223,1558,"2010-5-25","2",404,142.137408256531
145,2010,"PGTIS",2671,"4","MALE",223,1563,"2010-5-25","2",407,142.137408256531
145,2010,"PGTIS",2672,"4","MALE",223,1563,"2010-5-25","2",408,142.137408256531
151,1999,"PGTIS",3232,"-","FEMALE",228,1464,"1999-5-31","1",511,143.951444387436
151,1999,"PGTIS",3233,"-","FEMALE",228,1464,"1999-5-31","1",512,143.951444387436
151,1999,"PGTIS",3234,"4","MALE",228,1464,"1999-5-31","2",511,143.951444387436
