"","Sex","Year","DoY","Index","Clone","Phenophase_Derived","Heat","Heatsum","Orchard"
"10475","MALE",2003,155,901,1598,"2",8.5,268,220
"10476","MALE",2003,157,901,1598,"2",11.5,290,220
"10477","MALE",2003,160,901,1598,"2",10.5,326,220
"10478","MALE",2003,153,902,1598,"2",7.5,252.7,220
"10479","MALE",2003,155,902,1598,"2",8.5,268,220
"10480","MALE",2003,157,902,1598,"2",11.5,290,220
"10481","MALE",2003,160,902,1598,"2",10.5,326,220
"10482","MALE",2003,149,2107,1466,"1",7,215.1,223
"10483","MALE",2003,153,2107,1466,"2",7.5,252.7,223
"10484","MALE",2003,155,2107,1466,"2",8.5,268,223
"10485","MALE",2003,157,2107,1466,"2",11.5,290,223
"10486","MALE",2003,160,2107,1466,"3",10.5,326,223
"10487","MALE",2003,149,2108,1468,"2",7,215.1,223
"10488","MALE",2003,153,2108,1468,"2",7.5,252.7,223
"10489","MALE",2003,155,2108,1468,"2",8.5,268,223
"10490","MALE",2003,157,2108,1468,"3",11.5,290,223
"10491","MALE",2003,160,2108,1468,"3",10.5,326,223
"10492","MALE",2003,149,2109,1469,"2",7,215.1,223
"10493","MALE",2003,153,2109,1469,"2",7.5,252.7,223
"10494","MALE",2003,155,2109,1469,"2",8.5,268,223
"10495","MALE",2003,157,2109,1469,"2",11.5,290,223
"10496","MALE",2003,160,2109,1469,"3",10.5,326,223
"10497","MALE",2003,149,2110,1469,"2",7,215.1,223
"10498","MALE",2003,153,2110,1469,"2",7.5,252.7,223
"10499","MALE",2003,155,2110,1469,"2",8.5,268,223
"10500","MALE",2003,157,2110,1469,"3",11.5,290,223
"10501","MALE",2003,160,2110,1469,"3",10.5,326,223
"10502","MALE",2003,149,2111,1470,"1",7,215.1,223
"10503","MALE",2003,153,2111,1470,"2",7.5,252.7,223
"10504","MALE",2003,155,2111,1470,"2",8.5,268,223
"10505","MALE",2003,157,2111,1470,"2",11.5,290,223
"10506","MALE",2003,160,2111,1470,"3",10.5,326,223
"10507","MALE",2003,149,2112,1470,"1",7,215.1,223
"10508","MALE",2003,153,2112,1470,"2",7.5,252.7,223
"10509","MALE",2003,155,2112,1470,"2",8.5,268,223
"10510","MALE",2003,157,2112,1470,"2",11.5,290,223
"10511","MALE",2003,160,2112,1470,"2",10.5,326,223
"10512","MALE",2003,149,2113,1471,"1",7,215.1,223
"10513","MALE",2003,153,2113,1471,"2",7.5,252.7,223
"10514","MALE",2003,155,2113,1471,"2",8.5,268,223
"10515","MALE",2003,157,2113,1471,"2",11.5,290,223
"10516","MALE",2003,160,2113,1471,"2",10.5,326,223
"10517","MALE",2003,149,2114,1471,"1",7,215.1,223
"10518","MALE",2003,153,2114,1471,"2",7.5,252.7,223
"10519","MALE",2003,155,2114,1471,"2",8.5,268,223
"10520","MALE",2003,157,2114,1471,"2",11.5,290,223
"10521","MALE",2003,160,2114,1471,"3",10.5,326,223
"10522","MALE",2003,149,2115,1473,"2",7,215.1,223
"10523","MALE",2003,153,2115,1473,"2",7.5,252.7,223
"10524","MALE",2003,155,2115,1473,"2",8.5,268,223
"10525","MALE",2003,157,2115,1473,"2",11.5,290,223
"10526","MALE",2003,160,2115,1473,"3",10.5,326,223
"10527","MALE",2003,149,2116,1473,"2",7,215.1,223
"10528","MALE",2003,153,2116,1473,"2",7.5,252.7,223
"10529","MALE",2003,155,2116,1473,"2",8.5,268,223
"10530","MALE",2003,157,2116,1473,"2",11.5,290,223
"10531","MALE",2003,160,2116,1473,"3",10.5,326,223
"10532","MALE",2003,149,2117,1474,"1",7,215.1,223
"10533","MALE",2003,153,2117,1474,"2",7.5,252.7,223
"10534","MALE",2003,155,2117,1474,"2",8.5,268,223
"10535","MALE",2003,157,2117,1474,"2",11.5,290,223
"10536","MALE",2003,160,2117,1474,"3",10.5,326,223
"10537","MALE",2003,149,2118,1474,"1",7,215.1,223
"10538","MALE",2003,153,2118,1474,"2",7.5,252.7,223
"10539","MALE",2003,155,2118,1474,"2",8.5,268,223
"10540","MALE",2003,157,2118,1474,"2",11.5,290,223
"10541","MALE",2003,160,2118,1474,"2",10.5,326,223
"10542","MALE",2003,149,2119,1476,"2",7,215.1,223
"10543","MALE",2003,153,2119,1476,"2",7.5,252.7,223
"10544","MALE",2003,155,2119,1476,"2",8.5,268,223
"10545","MALE",2003,157,2119,1476,"2",11.5,290,223
"10546","MALE",2003,160,2119,1476,"3",10.5,326,223
"10547","MALE",2003,149,2120,1476,"2",7,215.1,223
"10548","MALE",2003,153,2120,1476,"2",7.5,252.7,223
"10549","MALE",2003,155,2120,1476,"2",8.5,268,223
"10550","MALE",2003,157,2120,1476,"2",11.5,290,223
"10551","MALE",2003,160,2120,1476,"3",10.5,326,223
"10552","MALE",2003,149,2121,1477,"2",7,215.1,223
"10553","MALE",2003,153,2121,1477,"2",7.5,252.7,223
"10554","MALE",2003,155,2121,1477,"2",8.5,268,223
"10555","MALE",2003,157,2121,1477,"2",11.5,290,223
"10556","MALE",2003,160,2121,1477,"3",10.5,326,223
"10557","MALE",2003,149,2122,1477,"2",7,215.1,223
"10558","MALE",2003,153,2122,1477,"2",7.5,252.7,223
"10559","MALE",2003,155,2122,1477,"2",8.5,268,223
"10560","MALE",2003,157,2122,1477,"2",11.5,290,223
"10561","MALE",2003,160,2122,1477,"3",10.5,326,223
"10562","MALE",2003,149,2123,1480,"1",7,215.1,223
"10563","MALE",2003,153,2123,1480,"2",7.5,252.7,223
"10564","MALE",2003,155,2123,1480,"2",8.5,268,223
"10565","MALE",2003,157,2123,1480,"2",11.5,290,223
"10566","MALE",2003,160,2123,1480,"2",10.5,326,223
"10567","MALE",2003,149,2124,1480,"1",7,215.1,223
"10568","MALE",2003,153,2124,1480,"2",7.5,252.7,223
"10569","MALE",2003,155,2124,1480,"2",8.5,268,223
"10570","MALE",2003,157,2124,1480,"2",11.5,290,223
"10571","MALE",2003,160,2124,1480,"2",10.5,326,223
"10572","MALE",2003,149,2125,1482,"2",7,215.1,223
"10573","MALE",2003,153,2125,1482,"2",7.5,252.7,223
"10574","MALE",2003,155,2125,1482,"2",8.5,268,223
"10575","MALE",2003,157,2125,1482,"2",11.5,290,223
"10576","MALE",2003,160,2125,1482,"3",10.5,326,223
"10577","MALE",2003,149,2126,1482,"1",7,215.1,223
"10578","MALE",2003,153,2126,1482,"2",7.5,252.7,223
"10579","MALE",2003,155,2126,1482,"2",8.5,268,223
"10580","MALE",2003,157,2126,1482,"2",11.5,290,223
"10581","MALE",2003,160,2126,1482,"2",10.5,326,223
"10582","MALE",2003,149,2127,1483,"2",7,215.1,223
"10583","MALE",2003,153,2127,1483,"2",7.5,252.7,223
"10584","MALE",2003,155,2127,1483,"2",8.5,268,223
"10585","MALE",2003,157,2127,1483,"3",11.5,290,223
"10586","MALE",2003,160,2127,1483,"3",10.5,326,223
"10587","MALE",2003,149,2128,1485,"1",7,215.1,223
"10588","MALE",2003,153,2128,1485,"2",7.5,252.7,223
"10589","MALE",2003,155,2128,1485,"2",8.5,268,223
"10590","MALE",2003,157,2128,1485,"2",11.5,290,223
"10591","MALE",2003,160,2128,1485,"3",10.5,326,223
"10592","MALE",2003,149,2129,1485,"2",7,215.1,223
"10593","MALE",2003,153,2129,1485,"2",7.5,252.7,223
"10594","MALE",2003,155,2129,1485,"2",8.5,268,223
"10595","MALE",2003,157,2129,1485,"2",11.5,290,223
"10596","MALE",2003,160,2129,1485,"3",10.5,326,223
"10597","MALE",2003,149,2130,1486,"1",7,215.1,223
"10598","MALE",2003,153,2130,1486,"2",7.5,252.7,223
"10599","MALE",2003,155,2130,1486,"2",8.5,268,223
"10600","MALE",2003,157,2130,1486,"2",11.5,290,223
"10601","MALE",2003,160,2130,1486,"3",10.5,326,223
"10602","MALE",2003,149,2131,1486,"1",7,215.1,223
"10603","MALE",2003,153,2131,1486,"2",7.5,252.7,223
"10604","MALE",2003,155,2131,1486,"2",8.5,268,223
"10605","MALE",2003,157,2131,1486,"2",11.5,290,223
"10606","MALE",2003,160,2131,1486,"3",10.5,326,223
"10607","MALE",2003,149,2132,1487,"2",7,215.1,223
"10608","MALE",2003,153,2132,1487,"2",7.5,252.7,223
"10609","MALE",2003,155,2132,1487,"2",8.5,268,223
"10610","MALE",2003,157,2132,1487,"2",11.5,290,223
"10611","MALE",2003,160,2132,1487,"3",10.5,326,223
"10612","MALE",2003,149,2133,1487,"1",7,215.1,223
"10613","MALE",2003,153,2133,1487,"2",7.5,252.7,223
"10614","MALE",2003,155,2133,1487,"2",8.5,268,223
"10615","MALE",2003,157,2133,1487,"2",11.5,290,223
"10616","MALE",2003,160,2133,1487,"3",10.5,326,223
"10617","MALE",2003,149,2134,1489,"2",7,215.1,223
"10618","MALE",2003,153,2134,1489,"2",7.5,252.7,223
"10619","MALE",2003,155,2134,1489,"2",8.5,268,223
"10620","MALE",2003,157,2134,1489,"2",11.5,290,223
"10621","MALE",2003,160,2134,1489,"3",10.5,326,223
"10622","MALE",2003,149,2135,1489,"2",7,215.1,223
"10623","MALE",2003,153,2135,1489,"2",7.5,252.7,223
"10624","MALE",2003,155,2135,1489,"2",8.5,268,223
"10625","MALE",2003,157,2135,1489,"2",11.5,290,223
"10626","MALE",2003,160,2135,1489,"3",10.5,326,223
"10627","MALE",2003,149,2136,1490,"2",7,215.1,223
"10628","MALE",2003,153,2136,1490,"2",7.5,252.7,223
"10629","MALE",2003,155,2136,1490,"2",8.5,268,223
"10630","MALE",2003,157,2136,1490,"2",11.5,290,223
"10631","MALE",2003,160,2136,1490,"3",10.5,326,223
"10632","MALE",2003,149,2137,1490,"2",7,215.1,223
"10633","MALE",2003,153,2137,1490,"2",7.5,252.7,223
"10634","MALE",2003,155,2137,1490,"2",8.5,268,223
"10635","MALE",2003,157,2137,1490,"2",11.5,290,223
"10636","MALE",2003,160,2137,1490,"3",10.5,326,223
"10637","MALE",2003,149,2138,1501,"2",7,215.1,223
"10638","MALE",2003,153,2138,1501,"2",7.5,252.7,223
"10639","MALE",2003,155,2138,1501,"2",8.5,268,223
"10640","MALE",2003,157,2138,1501,"3",11.5,290,223
"10641","MALE",2003,160,2138,1501,"3",10.5,326,223
"10642","MALE",2003,149,2139,1501,"2",7,215.1,223
"10643","MALE",2003,153,2139,1501,"2",7.5,252.7,223
"10644","MALE",2003,155,2139,1501,"2",8.5,268,223
"10645","MALE",2003,157,2139,1501,"2",11.5,290,223
"10646","MALE",2003,160,2139,1501,"3",10.5,326,223
"10647","MALE",2003,149,2140,1530,"1",7,215.1,223
"10648","MALE",2003,153,2140,1530,"2",7.5,252.7,223
"10649","MALE",2003,155,2140,1530,"2",8.5,268,223
"10650","MALE",2003,157,2140,1530,"2",11.5,290,223
"10651","MALE",2003,160,2140,1530,"3",10.5,326,223
"10652","MALE",2003,149,2141,1530,"2",7,215.1,223
"10653","MALE",2003,153,2141,1530,"2",7.5,252.7,223
"10654","MALE",2003,155,2141,1530,"2",8.5,268,223
"10655","MALE",2003,157,2141,1530,"2",11.5,290,223
"10656","MALE",2003,160,2141,1530,"3",10.5,326,223
"10657","MALE",2003,149,2142,1541,"2",7,215.1,223
"10658","MALE",2003,153,2142,1541,"2",7.5,252.7,223
"10659","MALE",2003,155,2142,1541,"2",8.5,268,223
"10660","MALE",2003,157,2142,1541,"2",11.5,290,223
"10661","MALE",2003,160,2142,1541,"3",10.5,326,223
"10662","MALE",2003,149,2143,1541,"1",7,215.1,223
"10663","MALE",2003,153,2143,1541,"2",7.5,252.7,223
"10664","MALE",2003,155,2143,1541,"2",8.5,268,223
"10665","MALE",2003,157,2143,1541,"2",11.5,290,223
"10666","MALE",2003,160,2143,1541,"3",10.5,326,223
"10667","MALE",2003,149,2144,1558,"2",7,215.1,223
"10668","MALE",2003,153,2144,1558,"2",7.5,252.7,223
"10669","MALE",2003,155,2144,1558,"2",8.5,268,223
"10670","MALE",2003,157,2144,1558,"3",11.5,290,223
"10671","MALE",2003,160,2144,1558,"3",10.5,326,223
"10672","MALE",2003,149,2145,1558,"1",7,215.1,223
"10673","MALE",2003,153,2145,1558,"2",7.5,252.7,223
"10674","MALE",2003,155,2145,1558,"2",8.5,268,223
"10675","MALE",2003,157,2145,1558,"2",11.5,290,223
"10676","MALE",2003,160,2145,1558,"3",10.5,326,223
"10677","MALE",2003,149,2146,1563,"2",7,215.1,223
"10678","MALE",2003,153,2146,1563,"2",7.5,252.7,223
"10679","MALE",2003,155,2146,1563,"2",8.5,268,223
"10680","MALE",2003,157,2146,1563,"2",11.5,290,223
"10681","MALE",2003,160,2146,1563,"3",10.5,326,223
"10682","MALE",2003,149,2147,1563,"2",7,215.1,223
"10683","MALE",2003,153,2147,1563,"2",7.5,252.7,223
"10684","MALE",2003,155,2147,1563,"2",8.5,268,223
"10685","MALE",2003,157,2147,1563,"3",11.5,290,223
"10686","MALE",2003,160,2147,1563,"3",10.5,326,223
"10687","MALE",2003,149,3800,910,"1",7,215.1,228
"10688","MALE",2003,153,3800,910,"2",7.5,252.7,228
"10689","MALE",2003,155,3800,910,"2",8.5,268,228
"10690","MALE",2003,157,3800,910,"2",11.5,290,228
"10691","MALE",2003,160,3800,910,"3",10.5,326,228
"10692","MALE",2003,149,3801,910,"1",7,215.1,228
"10693","MALE",2003,153,3801,910,"2",7.5,252.7,228
"10694","MALE",2003,155,3801,910,"2",8.5,268,228
"10695","MALE",2003,157,3801,910,"2",11.5,290,228
"10696","MALE",2003,160,3801,910,"2",10.5,326,228
"10697","MALE",2003,149,3802,951,"2",7,215.1,228
"10698","MALE",2003,153,3802,951,"2",7.5,252.7,228
"10699","MALE",2003,155,3802,951,"2",8.5,268,228
"10700","MALE",2003,157,3802,951,"2",11.5,290,228
"10701","MALE",2003,160,3802,951,"3",10.5,326,228
"10702","MALE",2003,149,3803,951,"2",7,215.1,228
"10703","MALE",2003,153,3803,951,"2",7.5,252.7,228
"10704","MALE",2003,155,3803,951,"2",8.5,268,228
"10705","MALE",2003,157,3803,951,"2",11.5,290,228
"10706","MALE",2003,160,3803,951,"3",10.5,326,228
"10707","MALE",2003,149,3804,981,"2",7,215.1,228
"10708","MALE",2003,153,3804,981,"2",7.5,252.7,228
"10709","MALE",2003,155,3804,981,"2",8.5,268,228
"10710","MALE",2003,157,3804,981,"2",11.5,290,228
"10711","MALE",2003,160,3804,981,"3",10.5,326,228
"10712","MALE",2003,149,3805,981,"2",7,215.1,228
"10713","MALE",2003,153,3805,981,"2",7.5,252.7,228
"10714","MALE",2003,155,3805,981,"2",8.5,268,228
"10715","MALE",2003,157,3805,981,"2",11.5,290,228
"10716","MALE",2003,160,3805,981,"3",10.5,326,228
"10717","MALE",2003,149,3806,982,"1",7,215.1,228
"10718","MALE",2003,153,3806,982,"2",7.5,252.7,228
"10719","MALE",2003,155,3806,982,"2",8.5,268,228
"10720","MALE",2003,157,3806,982,"2",11.5,290,228
"10721","MALE",2003,160,3806,982,"2",10.5,326,228
"10722","MALE",2003,149,3807,982,"1",7,215.1,228
"10723","MALE",2003,153,3807,982,"2",7.5,252.7,228
"10724","MALE",2003,155,3807,982,"2",8.5,268,228
"10725","MALE",2003,157,3807,982,"2",11.5,290,228
"10726","MALE",2003,160,3807,982,"3",10.5,326,228
"10727","MALE",2003,149,3808,983,"1",7,215.1,228
"10728","MALE",2003,153,3808,983,"2",7.5,252.7,228
"10729","MALE",2003,155,3808,983,"2",8.5,268,228
"10730","MALE",2003,157,3808,983,"2",11.5,290,228
"10731","MALE",2003,160,3808,983,"3",10.5,326,228
"10732","MALE",2003,149,3809,983,"2",7,215.1,228
"10733","MALE",2003,153,3809,983,"2",7.5,252.7,228
"10734","MALE",2003,155,3809,983,"2",8.5,268,228
"10735","MALE",2003,157,3809,983,"2",11.5,290,228
"10736","MALE",2003,160,3809,983,"3",10.5,326,228
"10737","MALE",2003,149,3810,984,"2",7,215.1,228
"10738","MALE",2003,153,3810,984,"2",7.5,252.7,228
"10739","MALE",2003,155,3810,984,"2",8.5,268,228
"10740","MALE",2003,157,3810,984,"2",11.5,290,228
"10741","MALE",2003,160,3810,984,"3",10.5,326,228
"10742","MALE",2003,149,3811,984,"2",7,215.1,228
"10743","MALE",2003,153,3811,984,"2",7.5,252.7,228
"10744","MALE",2003,155,3811,984,"2",8.5,268,228
"10745","MALE",2003,157,3811,984,"3",11.5,290,228
"10746","MALE",2003,160,3811,984,"3",10.5,326,228
"10747","MALE",2003,149,3812,986,"1",7,215.1,228
"10748","MALE",2003,153,3812,986,"2",7.5,252.7,228
"10749","MALE",2003,155,3812,986,"2",8.5,268,228
"10750","MALE",2003,157,3812,986,"2",11.5,290,228
"10751","MALE",2003,160,3812,986,"3",10.5,326,228
"10752","MALE",2003,149,3813,986,"1",7,215.1,228
"10753","MALE",2003,153,3813,986,"2",7.5,252.7,228
"10754","MALE",2003,155,3813,986,"2",8.5,268,228
"10755","MALE",2003,157,3813,986,"2",11.5,290,228
"10756","MALE",2003,160,3813,986,"3",10.5,326,228
"10757","MALE",2003,149,3814,987,"2",7,215.1,228
"10758","MALE",2003,153,3814,987,"2",7.5,252.7,228
"10759","MALE",2003,155,3814,987,"2",8.5,268,228
"10760","MALE",2003,157,3814,987,"2",11.5,290,228
"10761","MALE",2003,160,3814,987,"3",10.5,326,228
"10762","MALE",2003,149,3815,987,"2",7,215.1,228
"10763","MALE",2003,153,3815,987,"2",7.5,252.7,228
"10764","MALE",2003,155,3815,987,"2",8.5,268,228
"10765","MALE",2003,157,3815,987,"3",11.5,290,228
"10766","MALE",2003,160,3815,987,"3",10.5,326,228
"10767","MALE",2003,149,3816,989,"2",7,215.1,228
"10768","MALE",2003,153,3816,989,"2",7.5,252.7,228
"10769","MALE",2003,155,3816,989,"2",8.5,268,228
"10770","MALE",2003,157,3816,989,"2",11.5,290,228
"10771","MALE",2003,160,3816,989,"3",10.5,326,228
"10772","MALE",2003,149,3817,989,"1",7,215.1,228
"10773","MALE",2003,153,3817,989,"2",7.5,252.7,228
"10774","MALE",2003,155,3817,989,"2",8.5,268,228
"10775","MALE",2003,157,3817,989,"2",11.5,290,228
"10776","MALE",2003,160,3817,989,"2",10.5,326,228
"10777","MALE",2003,149,3818,1460,"2",7,215.1,228
"10778","MALE",2003,153,3818,1460,"2",7.5,252.7,228
"10779","MALE",2003,155,3818,1460,"2",8.5,268,228
"10780","MALE",2003,157,3818,1460,"3",11.5,290,228
"10781","MALE",2003,160,3818,1460,"3",10.5,326,228
"10782","MALE",2003,149,3819,1460,"2",7,215.1,228
"10783","MALE",2003,153,3819,1460,"2",7.5,252.7,228
"10784","MALE",2003,155,3819,1460,"2",8.5,268,228
"10785","MALE",2003,157,3819,1460,"3",11.5,290,228
"10786","MALE",2003,160,3819,1460,"3",10.5,326,228
"10787","MALE",2003,149,3820,1461,"1",7,215.1,228
"10788","MALE",2003,153,3820,1461,"2",7.5,252.7,228
"10789","MALE",2003,155,3820,1461,"2",8.5,268,228
"10790","MALE",2003,157,3820,1461,"2",11.5,290,228
"10791","MALE",2003,160,3820,1461,"3",10.5,326,228
"10792","MALE",2003,149,3821,1461,"1",7,215.1,228
"10793","MALE",2003,153,3821,1461,"2",7.5,252.7,228
"10794","MALE",2003,155,3821,1461,"2",8.5,268,228
"10795","MALE",2003,157,3821,1461,"2",11.5,290,228
"10796","MALE",2003,160,3821,1461,"3",10.5,326,228
"10797","MALE",2003,149,3822,1462,"2",7,215.1,228
"10798","MALE",2003,153,3822,1462,"2",7.5,252.7,228
"10799","MALE",2003,155,3822,1462,"2",8.5,268,228
"10800","MALE",2003,157,3822,1462,"2",11.5,290,228
"10801","MALE",2003,160,3822,1462,"3",10.5,326,228
"10802","MALE",2003,149,3823,1462,"2",7,215.1,228
"10803","MALE",2003,153,3823,1462,"2",7.5,252.7,228
"10804","MALE",2003,155,3823,1462,"2",8.5,268,228
"10805","MALE",2003,157,3823,1462,"2",11.5,290,228
"10806","MALE",2003,160,3823,1462,"3",10.5,326,228
"10807","MALE",2003,149,3824,1463,"1",7,215.1,228
"10808","MALE",2003,153,3824,1463,"2",7.5,252.7,228
"10809","MALE",2003,155,3824,1463,"2",8.5,268,228
"10810","MALE",2003,157,3824,1463,"2",11.5,290,228
"10811","MALE",2003,160,3824,1463,"2",10.5,326,228
"10812","MALE",2003,149,3825,1463,"2",7,215.1,228
"10813","MALE",2003,153,3825,1463,"2",7.5,252.7,228
"10814","MALE",2003,155,3825,1463,"2",8.5,268,228
"10815","MALE",2003,157,3825,1463,"2",11.5,290,228
"10816","MALE",2003,160,3825,1463,"3",10.5,326,228
"10817","MALE",2003,149,3826,1464,"1",7,215.1,228
"10818","MALE",2003,153,3826,1464,"2",7.5,252.7,228
"10819","MALE",2003,155,3826,1464,"2",8.5,268,228
"10820","MALE",2003,157,3826,1464,"2",11.5,290,228
"10821","MALE",2003,160,3826,1464,"2",10.5,326,228
"10822","MALE",2003,149,3827,1464,"1",7,215.1,228
"10823","MALE",2003,153,3827,1464,"2",7.5,252.7,228
"10824","MALE",2003,155,3827,1464,"2",8.5,268,228
"10825","MALE",2003,157,3827,1464,"2",11.5,290,228
"10826","MALE",2003,160,3827,1464,"2",10.5,326,228
"10827","MALE",2003,149,3828,1465,"1",7,215.1,228
"10828","MALE",2003,153,3828,1465,"2",7.5,252.7,228
"10829","MALE",2003,155,3828,1465,"2",8.5,268,228
"10830","MALE",2003,157,3828,1465,"2",11.5,290,228
"10831","MALE",2003,160,3828,1465,"2",10.5,326,228
"10832","MALE",2003,149,3829,1465,"2",7,215.1,228
"10833","MALE",2003,153,3829,1465,"2",7.5,252.7,228
"10834","MALE",2003,155,3829,1465,"2",8.5,268,228
"10835","MALE",2003,157,3829,1465,"2",11.5,290,228
"10836","MALE",2003,160,3829,1465,"3",10.5,326,228
"10837","MALE",2003,149,3830,1466,"1",7,215.1,228
"10838","MALE",2003,153,3830,1466,"2",7.5,252.7,228
"10839","MALE",2003,155,3830,1466,"2",8.5,268,228
"10840","MALE",2003,157,3830,1466,"2",11.5,290,228
"10841","MALE",2003,160,3830,1466,"2",10.5,326,228
"10842","MALE",2003,149,3831,1466,"2",7,215.1,228
"10843","MALE",2003,153,3831,1466,"2",7.5,252.7,228
"10844","MALE",2003,155,3831,1466,"2",8.5,268,228
"10845","MALE",2003,157,3831,1466,"2",11.5,290,228
"10846","MALE",2003,160,3831,1466,"2",10.5,326,228
"10847","MALE",2003,149,3832,1467,"1",7,215.1,228
"10848","MALE",2003,153,3832,1467,"2",7.5,252.7,228
"10849","MALE",2003,155,3832,1467,"2",8.5,268,228
"10850","MALE",2003,157,3832,1467,"2",11.5,290,228
"10851","MALE",2003,160,3832,1467,"3",10.5,326,228
"10852","MALE",2003,149,3833,1467,"2",7,215.1,228
"10853","MALE",2003,153,3833,1467,"2",7.5,252.7,228
"10854","MALE",2003,155,3833,1467,"2",8.5,268,228
"10855","MALE",2003,157,3833,1467,"2",11.5,290,228
"10856","MALE",2003,160,3833,1467,"2",10.5,326,228
"10857","MALE",2003,149,3834,1532,"2",7,215.1,228
"10858","MALE",2003,153,3834,1532,"2",7.5,252.7,228
"10859","MALE",2003,155,3834,1532,"2",8.5,268,228
"10860","MALE",2003,157,3834,1532,"2",11.5,290,228
"10861","MALE",2003,160,3834,1532,"2",10.5,326,228
"10862","MALE",2003,149,3835,1532,"2",7,215.1,228
"10863","MALE",2003,153,3835,1532,"2",7.5,252.7,228
"10864","MALE",2003,155,3835,1532,"2",8.5,268,228
"10865","MALE",2003,157,3835,1532,"2",11.5,290,228
"10866","MALE",2003,160,3835,1532,"2",10.5,326,228
"10867","MALE",2003,149,3836,1533,"2",7,215.1,228
"10868","MALE",2003,153,3836,1533,"2",7.5,252.7,228
"10869","MALE",2003,155,3836,1533,"2",8.5,268,228
"10870","MALE",2003,157,3836,1533,"2",11.5,290,228
"10871","MALE",2003,160,3836,1533,"3",10.5,326,228
"10872","MALE",2003,149,3837,1533,"2",7,215.1,228
"10873","MALE",2003,153,3837,1533,"2",7.5,252.7,228
"10874","MALE",2003,155,3837,1533,"2",8.5,268,228
"10875","MALE",2003,157,3837,1533,"2",11.5,290,228
"10876","MALE",2003,160,3837,1533,"3",10.5,326,228
"10877","MALE",2003,149,3838,1536,"1",7,215.1,228
"10878","MALE",2003,153,3838,1536,"2",7.5,252.7,228
"10879","MALE",2003,155,3838,1536,"2",8.5,268,228
"10880","MALE",2003,157,3838,1536,"2",11.5,290,228
"10881","MALE",2003,160,3838,1536,"2",10.5,326,228
"10882","MALE",2003,149,3839,1536,"1",7,215.1,228
"10883","MALE",2003,153,3839,1536,"2",7.5,252.7,228
"10884","MALE",2003,155,3839,1536,"2",8.5,268,228
"10885","MALE",2003,157,3839,1536,"2",11.5,290,228
"10886","MALE",2003,160,3839,1536,"2",10.5,326,228
"10887","MALE",2003,149,3840,1538,"1",7,215.1,228
"10888","MALE",2003,153,3840,1538,"2",7.5,252.7,228
"10889","MALE",2003,155,3840,1538,"2",8.5,268,228
"10890","MALE",2003,157,3840,1538,"2",11.5,290,228
"10891","MALE",2003,160,3840,1538,"2",10.5,326,228
"10892","MALE",2003,149,3841,1538,"1",7,215.1,228
"10893","MALE",2003,153,3841,1538,"2",7.5,252.7,228
"10894","MALE",2003,155,3841,1538,"2",8.5,268,228
"10895","MALE",2003,157,3841,1538,"2",11.5,290,228
"10896","MALE",2003,160,3841,1538,"2",10.5,326,228
"10897","MALE",2003,149,3842,1539,"1",7,215.1,228
"10898","MALE",2003,153,3842,1539,"2",7.5,252.7,228
"10899","MALE",2003,155,3842,1539,"2",8.5,268,228
"10900","MALE",2003,157,3842,1539,"2",11.5,290,228
"10901","MALE",2003,160,3842,1539,"3",10.5,326,228
"10902","MALE",2003,149,3843,1539,"1",7,215.1,228
"10903","MALE",2003,153,3843,1539,"2",7.5,252.7,228
"10904","MALE",2003,155,3843,1539,"2",8.5,268,228
"10905","MALE",2003,157,3843,1539,"2",11.5,290,228
"10906","MALE",2003,160,3843,1539,"3",10.5,326,228
"10907","MALE",2003,149,3844,1540,"2",7,215.1,228
